,LCLid,tstp,energy(kWh/hh),SUM
13924,MAC004179,2013-10-18 02:00:00.0000000,1.974,28206.732
13925,MAC004179,2013-10-18 02:30:00.0000000,1.479,28208.211
13926,MAC004179,2013-10-18 03:00:00.0000000,1.54,28209.751
13927,MAC004179,2013-10-18 03:30:00.0000000,1.859,28211.61
13928,MAC004179,2013-10-18 04:00:00.0000000,1.896,28213.506
13929,MAC004179,2013-10-18 04:30:00.0000000,2.23,28215.736
13930,MAC004179,2013-10-18 05:00:00.0000000,2.175,28217.911
13931,MAC004179,2013-10-18 05:30:00.0000000,2.103,28220.014
13932,MAC004179,2013-10-18 06:00:00.0000000,2.013,28222.027
13933,MAC004179,2013-10-18 06:30:00.0000000,2.339,28224.366
13934,MAC004179,2013-10-18 07:00:00.0000000,3.154,28227.52
13935,MAC004179,2013-10-18 07:30:00.0000000,2.19,28229.71
13936,MAC004179,2013-10-18 08:00:00.0000000,2.217,28231.927
13937,MAC004179,2013-10-18 08:30:00.0000000,1.708,28233.635
13938,MAC004179,2013-10-18 09:00:00.0000000,2.233,28235.868
13939,MAC004179,2013-10-18 09:30:00.0000000,3.771,28239.639
13940,MAC004179,2013-10-18 10:00:00.0000000,2.352,28241.991
13941,MAC004179,2013-10-18 10:30:00.0000000,2.421,28244.412
13942,MAC004179,2013-10-18 11:00:00.0000000,1.874,28246.286
13943,MAC004179,2013-10-18 11:30:00.0000000,3.405,28249.691
13944,MAC004179,2013-10-18 12:00:00.0000000,2.534,28252.225
13945,MAC004179,2013-10-18 12:30:00.0000000,2.529,28254.754
13946,MAC004179,2013-10-18 13:00:00.0000000,2.972,28257.726
13947,MAC004179,2013-10-18 13:30:00.0000000,3.686,28261.412
13948,MAC004179,2013-10-18 14:00:00.0000000,2.128,28263.54
13949,MAC004179,2013-10-18 14:30:00.0000000,2.647,28266.187
13950,MAC004179,2013-10-18 15:00:00.0000000,2.031,28268.218
13951,MAC004179,2013-10-18 15:30:00.0000000,3.91,28272.128
13952,MAC004179,2013-10-18 16:00:00.0000000,3.139,28275.267
13953,MAC004179,2013-10-18 16:30:00.0000000,2.666,28277.933
13954,MAC004179,2013-10-18 17:00:00.0000000,2.874,28280.807
13955,MAC004179,2013-10-18 17:30:00.0000000,4.202,28285.009
13956,MAC004179,2013-10-18 18:00:00.0000000,4.467,28289.476
13957,MAC004179,2013-10-18 18:30:00.0000000,2.61,28292.086
13958,MAC004179,2013-10-18 19:00:00.0000000,3.15,28295.236
13959,MAC004179,2013-10-18 19:30:00.0000000,3.079,28298.315
13960,MAC004179,2013-10-18 20:00:00.0000000,2.373,28300.688
13961,MAC004179,2013-10-18 20:30:00.0000000,2.246,28302.934
13962,MAC004179,2013-10-18 21:00:00.0000000,3.604,28306.538
13963,MAC004179,2013-10-18 21:30:00.0000000,2.464,28309.002
13964,MAC004179,2013-10-18 22:00:00.0000000,2.109,28311.111
13965,MAC004179,2013-10-18 22:30:00.0000000,1.839,28312.95
13966,MAC004179,2013-10-18 23:00:00.0000000,2.11,28315.06
13967,MAC004179,2013-10-18 23:30:00.0000000,2.154,28317.214
13968,MAC004179,2013-10-19 00:00:00.0000000,2.205,28319.419
13969,MAC004179,2013-10-19 00:30:00.0000000,2.0,28321.419
13970,MAC004179,2013-10-19 01:00:00.0000000,2.399,28323.818
13971,MAC004179,2013-10-19 01:30:00.0000000,2.088,28325.906
13972,MAC004179,2013-10-19 02:00:00.0000000,2.12,28328.026
13973,MAC004179,2013-10-19 02:30:00.0000000,1.506,28329.532
13974,MAC004179,2013-10-19 03:00:00.0000000,1.625,28331.157
13975,MAC004179,2013-10-19 03:30:00.0000000,1.758,28332.915
13976,MAC004179,2013-10-19 04:00:00.0000000,2.211,28335.126
13977,MAC004179,2013-10-19 04:30:00.0000000,1.982,28337.108
13978,MAC004179,2013-10-19 05:00:00.0000000,2.039,28339.147
13979,MAC004179,2013-10-19 05:30:00.0000000,2.31,28341.457
13980,MAC004179,2013-10-19 06:00:00.0000000,1.803,28343.26
13981,MAC004179,2013-10-19 06:30:00.0000000,2.326,28345.586
13982,MAC004179,2013-10-19 07:00:00.0000000,1.911,28347.497
13983,MAC004179,2013-10-19 07:30:00.0000000,2.33,28349.827
13984,MAC004179,2013-10-19 08:00:00.0000000,2.971,28352.798
13985,MAC004179,2013-10-19 08:30:00.0000000,2.541,28355.339
13986,MAC004179,2013-10-19 09:00:00.0000000,2.987,28358.326
13987,MAC004179,2013-10-19 09:30:00.0000000,2.534,28360.86
13988,MAC004179,2013-10-19 10:00:00.0000000,1.713,28362.573
13989,MAC004179,2013-10-19 10:30:00.0000000,1.72,28364.293
13990,MAC004179,2013-10-19 11:00:00.0000000,1.559,28365.852
13991,MAC004179,2013-10-19 11:30:00.0000000,1.532,28367.384
13992,MAC004179,2013-10-19 12:00:00.0000000,1.56,28368.944
13993,MAC004179,2013-10-19 12:30:00.0000000,2.85,28371.794
13994,MAC004179,2013-10-19 13:00:00.0000000,2.822,28374.616
13995,MAC004179,2013-10-19 13:30:00.0000000,2.237,28376.853
13996,MAC004179,2013-10-19 14:00:00.0000000,2.219,28379.072
13997,MAC004179,2013-10-19 14:30:00.0000000,1.819,28380.891
13998,MAC004179,2013-10-19 15:00:00.0000000,1.659,28382.55
13999,MAC004179,2013-10-19 15:30:00.0000000,2.316,28384.866
14000,MAC004179,2013-10-19 16:00:00.0000000,2.031,28386.897
14001,MAC004179,2013-10-19 16:30:00.0000000,3.089,28389.986
14002,MAC004179,2013-10-19 17:00:00.0000000,2.976,28392.962
14003,MAC004179,2013-10-19 17:30:00.0000000,3.358,28396.32
14004,MAC004179,2013-10-19 18:00:00.0000000,3.279,28399.599
14005,MAC004179,2013-10-19 18:30:00.0000000,2.288,28401.887
14006,MAC004179,2013-10-19 19:00:00.0000000,2.542,28404.429
14007,MAC004179,2013-10-19 19:30:00.0000000,1.951,28406.38
14008,MAC004179,2013-10-19 20:00:00.0000000,2.401,28408.781
14009,MAC004179,2013-10-19 20:30:00.0000000,2.567,28411.348
14010,MAC004179,2013-10-19 21:00:00.0000000,2.06,28413.408
14011,MAC004179,2013-10-19 21:30:00.0000000,1.83,28415.238
14012,MAC004179,2013-10-19 22:00:00.0000000,1.768,28417.006
14013,MAC004179,2013-10-19 22:30:00.0000000,1.725,28418.731
14014,MAC004179,2013-10-19 23:00:00.0000000,1.91,28420.641
14015,MAC004179,2013-10-19 23:30:00.0000000,2.291,28422.932
14016,MAC004179,2013-10-20 00:00:00.0000000,1.928,28424.86
14017,MAC004179,2013-10-20 00:30:00.0000000,2.138,28426.998
14018,MAC004179,2013-10-20 01:00:00.0000000,2.116,28429.114
14019,MAC004179,2013-10-20 01:30:00.0000000,2.298,28431.412
14020,MAC004179,2013-10-20 02:00:00.0000000,2.061,28433.473
14021,MAC004179,2013-10-20 02:30:00.0000000,1.539,28435.012
14022,MAC004179,2013-10-20 03:00:00.0000000,1.601,28436.613
14023,MAC004179,2013-10-20 03:30:00.0000000,2.015,28438.628
14024,MAC004179,2013-10-20 04:00:00.0000000,2.226,28440.854
14025,MAC004179,2013-10-20 04:30:00.0000000,2.16,28443.014
14026,MAC004179,2013-10-20 05:00:00.0000000,2.154,28445.168
14027,MAC004179,2013-10-20 05:30:00.0000000,1.927,28447.095
14028,MAC004179,2013-10-20 06:00:00.0000000,1.825,28448.92
14029,MAC004179,2013-10-20 06:30:00.0000000,1.589,28450.509
14030,MAC004179,2013-10-20 07:00:00.0000000,1.927,28452.436
14031,MAC004179,2013-10-20 07:30:00.0000000,1.893,28454.329
14032,MAC004179,2013-10-20 08:00:00.0000000,2.297,28456.626
14033,MAC004179,2013-10-20 08:30:00.0000000,1.686,28458.312
14034,MAC004179,2013-10-20 09:00:00.0000000,2.245,28460.557
14035,MAC004179,2013-10-20 09:30:00.0000000,1.943,28462.5
14036,MAC004179,2013-10-20 10:00:00.0000000,1.931,28464.431
14037,MAC004179,2013-10-20 10:30:00.0000000,1.642,28466.073
14038,MAC004179,2013-10-20 11:00:00.0000000,1.824,28467.897
14039,MAC004179,2013-10-20 11:30:00.0000000,2.077,28469.974
14040,MAC004179,2013-10-20 12:00:00.0000000,2.678,28472.652
14041,MAC004179,2013-10-20 12:30:00.0000000,2.306,28474.958
14042,MAC004179,2013-10-20 13:00:00.0000000,2.066,28477.024
14043,MAC004179,2013-10-20 13:30:00.0000000,1.771,28478.795
14044,MAC004179,2013-10-20 14:00:00.0000000,1.771,28480.566
14045,MAC004179,2013-10-20 14:30:00.0000000,1.964,28482.53
14046,MAC004179,2013-10-20 15:00:00.0000000,1.696,28484.226
14047,MAC004179,2013-10-20 15:30:00.0000000,1.681,28485.907
14048,MAC004179,2013-10-20 16:00:00.0000000,1.539,28487.446
14049,MAC004179,2013-10-20 16:30:00.0000000,1.693,28489.139
14050,MAC004179,2013-10-20 17:00:00.0000000,1.612,28490.751
14051,MAC004179,2013-10-20 17:30:00.0000000,1.567,28492.318
14052,MAC004179,2013-10-20 18:00:00.0000000,2.009,28494.327
14053,MAC004179,2013-10-20 18:30:00.0000000,3.426,28497.753
14054,MAC004179,2013-10-20 19:00:00.0000000,2.528,28500.281
14055,MAC004179,2013-10-20 19:30:00.0000000,2.42,28502.701
14056,MAC004179,2013-10-20 20:00:00.0000000,3.359,28506.06
14057,MAC004179,2013-10-20 20:30:00.0000000,2.177,28508.237
14058,MAC004179,2013-10-20 21:00:00.0000000,2.064,28510.301
14059,MAC004179,2013-10-20 21:30:00.0000000,2.58,28512.881
14060,MAC004179,2013-10-20 22:00:00.0000000,1.89,28514.771
14061,MAC004179,2013-10-20 22:30:00.0000000,1.782,28516.553
14062,MAC004179,2013-10-20 23:00:00.0000000,1.826,28518.379
14063,MAC004179,2013-10-20 23:30:00.0000000,2.463,28520.842
14064,MAC004179,2013-10-21 00:00:00.0000000,2.07,28522.912
14065,MAC004179,2013-10-21 00:30:00.0000000,2.338,28525.25
14066,MAC004179,2013-10-21 01:00:00.0000000,2.028,28527.278
14067,MAC004179,2013-10-21 01:30:00.0000000,2.558,28529.836
14068,MAC004179,2013-10-21 02:00:00.0000000,2.002,28531.838
14069,MAC004179,2013-10-21 02:30:00.0000000,1.791,28533.629
14070,MAC004179,2013-10-21 03:00:00.0000000,1.695,28535.324
14071,MAC004179,2013-10-21 03:30:00.0000000,1.916,28537.24
14072,MAC004179,2013-10-21 04:00:00.0000000,2.089,28539.329
14073,MAC004179,2013-10-21 04:30:00.0000000,1.948,28541.277
14074,MAC004179,2013-10-21 05:00:00.0000000,2.195,28543.472
14075,MAC004179,2013-10-21 05:30:00.0000000,1.963,28545.435
14076,MAC004179,2013-10-21 06:00:00.0000000,2.273,28547.708
14077,MAC004179,2013-10-21 06:30:00.0000000,2.038,28549.746
14078,MAC004179,2013-10-21 07:00:00.0000000,3.268,28553.014
14079,MAC004179,2013-10-21 07:30:00.0000000,2.166,28555.18
14080,MAC004179,2013-10-21 08:00:00.0000000,2.422,28557.602
14081,MAC004179,2013-10-21 08:30:00.0000000,2.239,28559.841
14082,MAC004179,2013-10-21 09:00:00.0000000,1.915,28561.756
14083,MAC004179,2013-10-21 09:30:00.0000000,1.725,28563.481
14084,MAC004179,2013-10-21 10:00:00.0000000,3.125,28566.606
14085,MAC004179,2013-10-21 10:30:00.0000000,1.489,28568.095
14086,MAC004179,2013-10-21 11:00:00.0000000,1.779,28569.874
14087,MAC004179,2013-10-21 11:30:00.0000000,1.549,28571.423
14088,MAC004179,2013-10-21 12:00:00.0000000,1.492,28572.915
14089,MAC004179,2013-10-21 12:30:00.0000000,1.904,28574.819
14090,MAC004179,2013-10-21 13:00:00.0000000,1.592,28576.411
14091,MAC004179,2013-10-21 13:30:00.0000000,1.565,28577.976
14092,MAC004179,2013-10-21 14:00:00.0000000,1.797,28579.773
14093,MAC004179,2013-10-21 14:30:00.0000000,2.677,28582.45
14094,MAC004179,2013-10-21 15:00:00.0000000,2.627,28585.077
14095,MAC004179,2013-10-21 15:30:00.0000000,2.493,28587.57
14096,MAC004179,2013-10-21 16:00:00.0000000,1.609,28589.179
14097,MAC004179,2013-10-21 16:30:00.0000000,2.53,28591.709
14098,MAC004179,2013-10-21 17:00:00.0000000,2.388,28594.097
14099,MAC004179,2013-10-21 17:30:00.0000000,2.523,28596.62
14100,MAC004179,2013-10-21 18:00:00.0000000,3.621,28600.241
14101,MAC004179,2013-10-21 18:30:00.0000000,3.172,28603.413
14102,MAC004179,2013-10-21 19:00:00.0000000,3.174,28606.587
14103,MAC004179,2013-10-21 19:30:00.0000000,2.975,28609.562
14104,MAC004179,2013-10-21 20:00:00.0000000,2.323,28611.885
14105,MAC004179,2013-10-21 20:30:00.0000000,2.421,28614.306
14106,MAC004179,2013-10-21 21:00:00.0000000,2.534,28616.84
14107,MAC004179,2013-10-21 21:30:00.0000000,2.279,28619.119
14108,MAC004179,2013-10-21 22:00:00.0000000,1.864,28620.983
14109,MAC004179,2013-10-21 22:30:00.0000000,1.871,28622.854
14110,MAC004179,2013-10-21 23:00:00.0000000,1.728,28624.582
14111,MAC004179,2013-10-21 23:30:00.0000000,2.149,28626.731
14112,MAC004179,2013-10-22 00:00:00.0000000,2.127,28628.858
14113,MAC004179,2013-10-22 00:30:00.0000000,1.991,28630.849
14114,MAC004179,2013-10-22 01:00:00.0000000,2.035,28632.884
14115,MAC004179,2013-10-22 01:30:00.0000000,1.982,28634.866
14116,MAC004179,2013-10-22 02:00:00.0000000,2.041,28636.907
14117,MAC004179,2013-10-22 02:30:00.0000000,1.493,28638.4
14118,MAC004179,2013-10-22 03:00:00.0000000,1.451,28639.851
14119,MAC004179,2013-10-22 03:30:00.0000000,2.103,28641.954
14120,MAC004179,2013-10-22 04:00:00.0000000,1.797,28643.751
14121,MAC004179,2013-10-22 04:30:00.0000000,2.166,28645.917
14122,MAC004179,2013-10-22 05:00:00.0000000,2.073,28647.99
14123,MAC004179,2013-10-22 05:30:00.0000000,2.026,28650.016
14124,MAC004179,2013-10-22 06:00:00.0000000,1.679,28651.695
14125,MAC004179,2013-10-22 06:30:00.0000000,1.553,28653.248
14126,MAC004179,2013-10-22 07:00:00.0000000,1.782,28655.03
14127,MAC004179,2013-10-22 07:30:00.0000000,2.049,28657.079
14128,MAC004179,2013-10-22 08:00:00.0000000,2.397,28659.476
14129,MAC004179,2013-10-22 08:30:00.0000000,2.357,28661.833
14130,MAC004179,2013-10-22 09:00:00.0000000,2.501,28664.334
14131,MAC004179,2013-10-22 09:30:00.0000000,3.479,28667.813
14132,MAC004179,2013-10-22 10:00:00.0000000,2.2,28670.013
14133,MAC004179,2013-10-22 10:30:00.0000000,1.595,28671.608
14134,MAC004179,2013-10-22 11:00:00.0000000,1.985,28673.593
14135,MAC004179,2013-10-22 11:30:00.0000000,2.212,28675.805
14136,MAC004179,2013-10-22 12:00:00.0000000,1.927,28677.732
14137,MAC004179,2013-10-22 12:30:00.0000000,1.702,28679.434
14138,MAC004179,2013-10-22 13:00:00.0000000,2.624,28682.058
14139,MAC004179,2013-10-22 13:30:00.0000000,1.807,28683.865
14140,MAC004179,2013-10-22 14:00:00.0000000,2.196,28686.061
14141,MAC004179,2013-10-22 14:30:00.0000000,1.831,28687.892
14142,MAC004179,2013-10-22 15:00:00.0000000,1.409,28689.301
14143,MAC004179,2013-10-22 15:30:00.0000000,1.981,28691.282
14144,MAC004179,2013-10-22 16:00:00.0000000,1.968,28693.25
14145,MAC004179,2013-10-22 16:30:00.0000000,2.428,28695.678
14146,MAC004179,2013-10-22 17:00:00.0000000,2.061,28697.739
14147,MAC004179,2013-10-22 17:30:00.0000000,3.166,28700.905
14148,MAC004179,2013-10-22 18:00:00.0000000,4.591,28705.496
14149,MAC004179,2013-10-22 18:30:00.0000000,2.228,28707.724
14150,MAC004179,2013-10-22 19:00:00.0000000,2.734,28710.458
14151,MAC004179,2013-10-22 19:30:00.0000000,2.304,28712.762
14152,MAC004179,2013-10-22 20:00:00.0000000,2.309,28715.071
14153,MAC004179,2013-10-22 20:30:00.0000000,2.324,28717.395
14154,MAC004179,2013-10-22 21:00:00.0000000,1.744,28719.139
14155,MAC004179,2013-10-22 21:30:00.0000000,1.849,28720.988
14156,MAC004179,2013-10-22 22:00:00.0000000,3.061,28724.049
14157,MAC004179,2013-10-22 22:30:00.0000000,1.66,28725.709
14158,MAC004179,2013-10-22 23:00:00.0000000,2.05,28727.759
14159,MAC004179,2013-10-22 23:30:00.0000000,2.149,28729.908
14160,MAC004179,2013-10-23 00:00:00.0000000,2.017,28731.925
14161,MAC004179,2013-10-23 00:30:00.0000000,2.15,28734.075
14162,MAC004179,2013-10-23 01:00:00.0000000,1.912,28735.987
14163,MAC004179,2013-10-23 01:30:00.0000000,2.133,28738.12
14164,MAC004179,2013-10-23 02:00:00.0000000,2.23,28740.35
14165,MAC004179,2013-10-23 02:30:00.0000000,1.876,28742.226
14166,MAC004179,2013-10-23 03:00:00.0000000,1.575,28743.801
14167,MAC004179,2013-10-23 03:30:00.0000000,1.642,28745.443
14168,MAC004179,2013-10-23 04:00:00.0000000,2.308,28747.751
14169,MAC004179,2013-10-23 04:30:00.0000000,1.892,28749.643
14170,MAC004179,2013-10-23 05:00:00.0000000,1.91,28751.553
14171,MAC004179,2013-10-23 05:30:00.0000000,2.204,28753.757
14172,MAC004179,2013-10-23 06:00:00.0000000,1.767,28755.524
14173,MAC004179,2013-10-23 06:30:00.0000000,2.905,28758.429
14174,MAC004179,2013-10-23 07:00:00.0000000,2.422,28760.851
14175,MAC004179,2013-10-23 07:30:00.0000000,2.111,28762.962
14176,MAC004179,2013-10-23 08:00:00.0000000,2.461,28765.423
14177,MAC004179,2013-10-23 08:30:00.0000000,1.549,28766.972
14178,MAC004179,2013-10-23 09:00:00.0000000,1.981,28768.953
14179,MAC004179,2013-10-23 09:30:00.0000000,1.744,28770.697
14180,MAC004179,2013-10-23 10:00:00.0000000,1.922,28772.619
14181,MAC004179,2013-10-23 10:30:00.0000000,1.474,28774.093
14182,MAC004179,2013-10-23 11:00:00.0000000,2.193,28776.286
14183,MAC004179,2013-10-23 11:30:00.0000000,1.987,28778.273
14184,MAC004179,2013-10-23 12:00:00.0000000,1.939,28780.212
14185,MAC004179,2013-10-23 12:30:00.0000000,1.429,28781.641
14186,MAC004179,2013-10-23 13:00:00.0000000,1.814,28783.455
14187,MAC004179,2013-10-23 13:30:00.0000000,1.639,28785.094
14188,MAC004179,2013-10-23 14:00:00.0000000,1.785,28786.879
14189,MAC004179,2013-10-23 14:30:00.0000000,1.554,28788.433
14190,MAC004179,2013-10-23 15:00:00.0000000,1.895,28790.328
14191,MAC004179,2013-10-23 15:30:00.0000000,1.69,28792.018
14192,MAC004179,2013-10-23 16:00:00.0000000,1.712,28793.73
14193,MAC004179,2013-10-23 16:30:00.0000000,2.052,28795.782
14194,MAC004179,2013-10-23 17:00:00.0000000,1.796,28797.578
14195,MAC004179,2013-10-23 17:30:00.0000000,4.736,28802.314
14196,MAC004179,2013-10-23 18:00:00.0000000,4.184,28806.498
14197,MAC004179,2013-10-23 18:30:00.0000000,3.425,28809.923
14198,MAC004179,2013-10-23 19:00:00.0000000,2.893,28812.816
14199,MAC004179,2013-10-23 19:30:00.0000000,3.29,28816.106
14200,MAC004179,2013-10-23 20:00:00.0000000,3.726,28819.832
14201,MAC004179,2013-10-23 20:30:00.0000000,3.521,28823.353
14202,MAC004179,2013-10-23 21:00:00.0000000,1.275,28824.628
14203,MAC004179,2013-10-23 21:30:00.0000000,1.636,28826.264
14204,MAC004179,2013-10-23 22:00:00.0000000,2.161,28828.425
14205,MAC004179,2013-10-23 22:30:00.0000000,1.527,28829.952
14206,MAC004179,2013-10-23 23:00:00.0000000,2.225,28832.177
14207,MAC004179,2013-10-23 23:30:00.0000000,2.458,28834.635
14208,MAC004179,2013-10-24 00:00:00.0000000,2.267,28836.902
14209,MAC004179,2013-10-24 00:30:00.0000000,1.883,28838.785
14210,MAC004179,2013-10-24 01:00:00.0000000,1.95,28840.735
14211,MAC004179,2013-10-24 01:30:00.0000000,2.035,28842.77
14212,MAC004179,2013-10-24 02:00:00.0000000,2.166,28844.936
14213,MAC004179,2013-10-24 02:30:00.0000000,1.526,28846.462
14214,MAC004179,2013-10-24 03:00:00.0000000,1.96,28848.422
14215,MAC004179,2013-10-24 03:30:00.0000000,1.879,28850.301
14216,MAC004179,2013-10-24 04:00:00.0000000,2.142,28852.443
14217,MAC004179,2013-10-24 04:30:00.0000000,2.632,28855.075
14218,MAC004179,2013-10-24 05:00:00.0000000,2.638,28857.713
14219,MAC004179,2013-10-24 05:30:00.0000000,2.172,28859.885
14220,MAC004179,2013-10-24 06:00:00.0000000,2.038,28861.923
14221,MAC004179,2013-10-24 06:30:00.0000000,1.919,28863.842
14222,MAC004179,2013-10-24 07:00:00.0000000,2.381,28866.223
14223,MAC004179,2013-10-24 07:30:00.0000000,3.013,28869.236
14224,MAC004179,2013-10-24 08:00:00.0000000,2.743,28871.979
14225,MAC004179,2013-10-24 08:30:00.0000000,3.056,28875.035
14226,MAC004179,2013-10-24 09:00:00.0000000,2.337,28877.372
14227,MAC004179,2013-10-24 09:30:00.0000000,1.835,28879.207
14228,MAC004179,2013-10-24 10:00:00.0000000,1.741,28880.948
14229,MAC004179,2013-10-24 10:30:00.0000000,1.908,28882.856
14230,MAC004179,2013-10-24 11:00:00.0000000,2.607,28885.463
14231,MAC004179,2013-10-24 11:30:00.0000000,2.022,28887.485
14232,MAC004179,2013-10-24 12:00:00.0000000,3.134,28890.619
14233,MAC004179,2013-10-24 12:30:00.0000000,2.84,28893.459
14234,MAC004179,2013-10-24 13:00:00.0000000,1.779,28895.238
14235,MAC004179,2013-10-24 13:30:00.0000000,1.567,28896.805
14236,MAC004179,2013-10-24 14:00:00.0000000,1.852,28898.657
14237,MAC004179,2013-10-24 14:30:00.0000000,1.524,28900.181
14238,MAC004179,2013-10-24 15:00:00.0000000,1.699,28901.88
14239,MAC004179,2013-10-24 15:30:00.0000000,1.536,28903.416
14240,MAC004179,2013-10-24 16:00:00.0000000,2.105,28905.521
14241,MAC004179,2013-10-24 16:30:00.0000000,2.282,28907.803
14242,MAC004179,2013-10-24 17:00:00.0000000,2.914,28910.717
14243,MAC004179,2013-10-24 17:30:00.0000000,2.876,28913.593
14244,MAC004179,2013-10-24 18:00:00.0000000,3.555,28917.148
14245,MAC004179,2013-10-24 18:30:00.0000000,2.705,28919.853
14246,MAC004179,2013-10-24 19:00:00.0000000,3.429,28923.282
14247,MAC004179,2013-10-24 19:30:00.0000000,2.969,28926.251
14248,MAC004179,2013-10-24 20:00:00.0000000,2.783,28929.034
14249,MAC004179,2013-10-24 20:30:00.0000000,1.99,28931.024
14250,MAC004179,2013-10-24 21:00:00.0000000,2.83,28933.854
14251,MAC004179,2013-10-24 21:30:00.0000000,2.686,28936.54
14252,MAC004179,2013-10-24 22:00:00.0000000,2.184,28938.724
14253,MAC004179,2013-10-24 22:30:00.0000000,1.663,28940.387
14254,MAC004179,2013-10-24 23:00:00.0000000,1.673,28942.06
14255,MAC004179,2013-10-24 23:30:00.0000000,2.528,28944.588
14256,MAC004179,2013-10-25 00:00:00.0000000,1.965,28946.553
14257,MAC004179,2013-10-25 00:30:00.0000000,2.117,28948.67
14258,MAC004179,2013-10-25 01:00:00.0000000,2.2,28950.87
14259,MAC004179,2013-10-25 01:30:00.0000000,2.548,28953.418
14260,MAC004179,2013-10-25 02:00:00.0000000,2.117,28955.535
14261,MAC004179,2013-10-25 02:30:00.0000000,1.942,28957.477
14262,MAC004179,2013-10-25 03:00:00.0000000,1.568,28959.045
14263,MAC004179,2013-10-25 03:30:00.0000000,2.231,28961.276
14264,MAC004179,2013-10-25 04:00:00.0000000,2.037,28963.313
14265,MAC004179,2013-10-25 04:30:00.0000000,2.053,28965.366
14266,MAC004179,2013-10-25 05:00:00.0000000,2.095,28967.461
14267,MAC004179,2013-10-25 05:30:00.0000000,2.138,28969.599
14268,MAC004179,2013-10-25 06:00:00.0000000,1.739,28971.338
14269,MAC004179,2013-10-25 06:30:00.0000000,1.612,28972.95
14270,MAC004179,2013-10-25 07:00:00.0000000,1.986,28974.936
14271,MAC004179,2013-10-25 07:30:00.0000000,2.447,28977.383
14272,MAC004179,2013-10-25 08:00:00.0000000,2.678,28980.061
14273,MAC004179,2013-10-25 08:30:00.0000000,2.853,28982.914
14274,MAC004179,2013-10-25 09:00:00.0000000,3.5,28986.414
14275,MAC004179,2013-10-25 09:30:00.0000000,3.368,28989.782
14276,MAC004179,2013-10-25 10:00:00.0000000,2.351,28992.133
14277,MAC004179,2013-10-25 10:30:00.0000000,2.127,28994.26
